date,precipitation_mm,temperature_degC,q_m3s,q_mm,q_gap_length_days,q_mm_clean,q_status
2022-06-09,8.1373,9.5142,8.18350090365972,1.6877628197460193,0,1.6877628197460193,observed
2022-06-10,8.8231,9.6967,8.50208458841627,1.7534674252003097,0,1.7534674252003097,observed
2022-06-11,8.2192,9.1471,8.82675165670946,1.8204266658861799,0,1.8204266658861799,observed
2022-06-12,4.5335,9.3559,9.83725316280899,2.028832199333294,0,2.028832199333294,observed
2022-06-13,10.7305,8.2039,11.6430900103746,2.4012674597101316,0,2.4012674597101316,observed
2022-06-14,6.0254,8.4726,12.8482597896469,2.6498213205678565,0,2.6498213205678565,observed
2022-06-15,10.7541,7.8306,14.4267637055057,2.9753715039641286,0,2.9753715039641286,observed
2022-06-16,3.1461,7.8777,13.6010114463564,2.8050686008765022,0,2.8050686008765022,observed
2022-06-17,7.9089,8.3265,14.0108458841627,2.8895927348045194,0,2.8895927348045194,observed
2022-06-18,6.6551,6.9949,12.7995927213537,2.639784238715203,0,2.639784238715203,observed
2022-06-19,0.4566,8.7202,11.2971310997031,2.329916995713718,0,2.329916995713718,observed
2022-06-20,7.4323,8.2132,10.5413377512253,2.174042397789287,0,2.174042397789287,observed
2022-06-21,8.508,7.7128,10.1862537652488,2.1008099809454954,0,2.1008099809454954,observed
2022-06-22,3.1932,10.6257,10.1862537652488,2.1008099809454954,0,2.1008099809454954,observed
2022-06-23,9.8443,9.8426,11.2697558737881,2.3242711371715843,0,2.3242711371715843,observed
2022-06-24,7.7332,9.7837,11.6430900103746,2.4012674597101316,0,2.4012674597101316,observed
2022-06-25,7.9552,10.2049,12.4080084341573,2.5590240104819197,0,2.5590240104819197,observed
2022-06-26,0.5836,12.7567,13.6010114463564,2.8050686008765022,0,2.8050686008765022,observed
2022-06-27,7.1044,12.5174,16.058894202769,3.311981617738624,0,3.311981617738624,observed
2022-06-28,7.0233,12.4762,17.5085231939327,3.6109526745656444,0,3.6109526745656444,observed
2022-06-29,2.5814,12.9639,20.3872832847996,4.204667309112944,0,4.204667309112944,observed
2022-06-30,13.2937,13.0833,21.3955370500484,4.4126092691480245,0,4.4126092691480245,observed
2022-07-01,10.3037,10.2832,21.9087890079778,4.518462202012942,0,4.518462202012942,observed
2022-07-02,8.3548,10.3214,21.1480361463887,4.361564755562943,0,4.361564755562943,observed
2022-07-03,4.2127,12.9654,21.3955370500484,4.4126092691480245,0,4.4126092691480245,observed
2022-07-04,35.4992,14.6304,22.4281243494439,4.625569770109453,0,4.625569770109453,observed
2022-07-05,25.9462,8.3243,22.4281243494439,4.625569770109453,0,4.625569770109453,observed
2022-07-06,3.8732,10.7229,21.3955370500484,4.4126092691480245,0,4.4126092691480245,observed
2022-07-07,13.4076,9.0965,19.8922814774802,4.102578281942781,0,4.102578281942781,observed
2022-07-08,3.5346,9.6164,19.4033630536974,4.001743890004191,0,4.001743890004191,observed
2022-07-09,7.5566,8.4163,18.9205280134512,3.9021641332971706,0,3.9021641332971706,observed
2022-07-10,8.9213,8.738,17.9731080835689,3.7067685255779077,0,3.7067685255779077,observed
2022-07-11,10.9882,7.6128,15.3042247247165,3.156338806520196,0,3.156338806520196,observed
2022-07-12,8.8845,7.5368,12.4080084341573,2.5590240104819197,0,2.5590240104819197,observed
2022-07-13,6.0954,7.7048,12.0225075304976,2.4795184174802296,0,2.4795184174802296,observed
2022-07-14,0.983,9.5093,12.6883955084778,2.616850958232836,0,2.616850958232836,observed
2022-07-15,1.2534,11.1529,14.322561129741,2.953880795382576,0,2.953880795382576,observed
2022-07-16,0.4862,12.1338,14.322561129741,2.953880795382576,0,2.953880795382576,observed
2022-07-17,0.0486,13.8583,15.5373634121021,3.2044212608445837,0,3.2044212608445837,observed
2022-07-18,0.2285,13.0089,16.8016084091852,3.465158777250618,0,3.465158777250618,observed
2022-07-19,3.1132,10.7314,19.478426547517,4.017224962894681,0,4.017224962894681,observed
